CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
2.15901E+11,MORELOS NO. 73 COL. CENTRO C.P. 68200 SN PEDRO Y SAN PABLO VILLA ETLA OAXACA,"",68200,"",1,OCIMS000276WWWWWWW,UMF 57 SAN PABLO VILLA DE ETLA,59,1,25,2110,1,21,212404,0,1,337,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883478
2.16001E+11,AV. HUATZOLOTITL�N S/N NICOL�S BRAVO Y JOS� VASCONCELOS COL. SEGUNDA SECCI�N C.P. 68200 SAN PABLO HUITZO OAXACA,"",68200,"",1,OCIMS000223WWWWWWW,UMF 56 SAN PABLO HUITZO,60,1,25,2110,1,21,212405,0,1,294,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883484
2.10212E+11,JACOBO DALEVUELTA ESQUINA D�AZ QUINTAS COL. CENTRO C.P. 68000 OAXACA DE JU�REZ OAXACA,"",68000,"",1,OCIMS000141WWWWWWW,UMF 1 OAXACA,2,12,25,2110,1,21,212407,0,1,67,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883490
2.10501E+11,HIDALGO ESQUINA CON RAY�N S/N SN JUAN BAUTISTA CUICATL�N OAXACA CP. 68600,"",68600,"",1,OCIMS000206WWWWWWW,UMF 13 CUICATL�N,5,1,25,2110,1,21,212408,0,1,177,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883495
2.10401E+11,CARRETERA TUXTEPEC VALLE NACIONAL S/N SN JUAN BAUTISTA TUXTEPEC OAXACA CP 68300,"",68300,"",1,OCIMS000194WWWWWWW,UMF 64 TUXTEPEC,4,1,25,2110,1,21,212409,0,1,164,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883501
2.10603E+11,IGNACIO ZARAGOZA Y RAY�N S/N COL. BARRIO LAGUNAS C.P. 70760 SANTO DOMINGO TEHUANTEPEC OAXACA,"",70760,"",1,OCIMS000305WWWWWWW,UMF 5 STO. DOMINGO,6,3,25,2110,1,21,212410,0,1,515,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883507
2.10901E+11,CARRETERA PANAMERICANA KM 52 MAGDALENA APAZCO ETLA OAXACA CP 68226,"",68226,"",1,OCIMS000100WWWWWWW,UMF 17 MAGDALENA,9,1,25,2110,1,21,212412,0,1,45,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883513
2.11102E+11,ISMAEL TOLEDO S/N ENTRE SAN ANTONIO Y CAMINO DE LA ESPERANZA COL. C.P. 70110 SANTO DOMINGO INGENIO OAXACA,"",70110,"",1,OCIMS000293WWWWWWW,UMF 12 STO. DOMINGO,11,2,25,2110,1,21,212413,0,1,505,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883519
2.11402E+11,RIVERA DEL R�O ESQUINA VENUSTIANO CARRANZA COL. CENTRO C.P. 70110 CIUDAD IXTEPEC OAXACA,"",70110,"",1,OCIMS000030WWWWWWW,UMF 23 CD. IXTPEPEC,14,2,25,2110,1,21,212414,0,1,14,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883525
2.11701E+11,CORREGIDORA ESQUINA GUILLERMO PRIETO CENTRO C.P. 71510 OCOTL�N DE MORELOS OAXACA,"",71510,"",1,OCIMS000165WWWWWWW,UMF 27 OCOTL�N,17,1,25,2110,1,21,212415,0,1,68,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883531
2.13501E+11,16 DE SEPTIEMBRE 505 BARRIO EXPIRACION ZIMAT�N DE �LVAREZ OAXACA.,"",71200,"",1,OCIMS000334WWWWWWW,UMF 31 ZIMATL�N DE �LVAREZ,35,1,25,2110,1,21,212416,0,1,570,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883536
2.13801E+11,AV. 16 DE SEPTIEMBRE NO. 47 BARRIO LAS FLORES C.P. 70180 SAN PEDRO TAPANATEPEC OAXACA,"",78180,"",1,OCIMS000264WWWWWWW,UMF 30 SAN PEDRO TAPANATEPEC,38,1,25,2110,1,21,212417,0,1,327,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883542
2.14502E+11,VENUSTIANO CARRANZA S/N COL. C.P. 68492 IXTL�N DE JU�REZ OAXACA,"",68492,"",1,OCIMS000071WWWWWWW,UMF 40 IXTLAN DE JU�REZ,45,2,25,2110,1,21,212418,0,1,42,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883548
2.14701E+11,BOULEVARD PROF ALBERTO GALLARDO BLANCO S7N COLONIA CHAPINGO CP 70900 SAN PEDRO POCHUTLA OAX.,"",70900,"",1,OCIMS000252WWWWWWW,UMF 33 PEDRO POCHUTLA,47,1,25,2110,1,21,212420,0,1,324,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883554
2.10226E+11,ALAMOS ESQUINA CON ALHELIES. COLONIA LAS FLORES SANTA LUCIA DEL CAMINO OAX.,"",68020,"",1,OCIMS000351WWWWWWW,UMF 65 STA LUC�A DEL,2,26,25,2110,1,21,212422,0,1,390,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883560
2.14901E+11,LLANO PREDIO EL BILITO BARRIO DE LA SOLEDAD EL BARRIO Y LAGUNAS COL. C.P. 70390 LAGUNAS OAXACA,"",70390,"",1,OCIMS000112WWWWWWW,UMF 29 BARRIO LA SOLEDAD,49,1,25,2110,1,21,212424,0,1,49,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883565
2125012K2110,KM. 48 BARRIO DE SAN FRANCISCO C.P. 69510 TAMAZULAPAN DEL PROGRESO OAXACA,"",69510,"",1,OCIMS000025WWWWWWW,UMRM 21 TAMAZULAPAN,25,1,2K,2110,1,21,212702,0,1,540,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883571
220135UA2151,"","","","",2,220135UA2151WWWWWW,UMAA 2 LA MARGARI (HGZ20),1,35,UA,2151,0,22,220101,0,63,10,22,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.883577
220120UA2151,"","","","",2,220120UA2151WWWWWW,UMAA 1 S ALEJANDR (HGR36),1,20,UA,2151,0,22,2205A1,0,171,17,22,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.883583
2.20902E+11,VICTORIA E INDEPENDENCIA S/N C.P. 74580 CHIETLA PUEBLA,"",74580,"",1,PLIMS000084WWWWWWW,UMFH 31 CHIETLA,9,2,20,2110,1,22,222206,0,1,51,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883589
2.21002E+11,KM. 55 CARRETERA TEHUACAN-TEOTITL�N C.P. 75981 SAN JOS� TILAPA COXCATL�N PUEBLA,"",75981,"",1,PLIMS000060WWWWWWW,UMFH 29 S.JOS� TILAPA,10,2,20,2110,1,22,222207,0,8,35,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883594
2.21201E+11,KM. 32.5 CARRETERA TEHUACAN - TEOTITL�N C.P. 75985 CALIPAM COXCATL�N PUEBLA,"",75985,"",1,PLIMS000055WWWWWWW,UMFH 28 CALIPAN,12,1,20,2110,1,22,222209,0,2,35,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883600
2.23901E+11,5 PONIENTE NO. 1 C.P. 75000 RAFAEL LARA GRAJALES PUEBLA,"",75000,"",1,PLIMS000352WWWWWWW,UMFH 33 VILLA RAFAEL,39,1,20,2110,1,22,222210,0,1,117,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883606
2.26901E+11,CALLE 2 SUR NO. 906 COL. BARRIO SAN NICOL�S C.P. 75482 TECAMACHALCO PUEBLA,"",75482,"",1,PLIMS000393WWWWWWW,UMFH 16 TECAMACHALCO,69,1,20,2110,1,22,222211,0,1,154,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883612
2.20103E+11,AV. DEL TRABAJO NO. 57 ESQUINA FRANCISCO JAVIER MINA COL. MAYORAZGO C.P. 72460 PUEBLA PUEBLA,"",72460,"",1,PLIMS000311WWWWWWW,UMF 8 EL MAYORAZGO,1,3,25,2110,1,22,222401,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883618
2.20119E+11,PROLONG. 11 SUR NO. 5525 COL. SAN JOS� MAYORAZGO C.P. 72450 PUEBLA PUEBLA,"",72450,"",1,PLIMS000241WWWWWWW,UMF 13 PUEBLA,1,19,25,2110,1,22,222403,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883624
2.2013E+11,14 SUR NO. 3106 COL. ANZURES C.P. 72530 PUEBLA PUEBLA,"",72530,"",1,PLIMS000265WWWWWWW,UMF 21 PUEBLA,1,30,25,2110,1,22,222405,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883630
2.20145E+11,CIRC. SAN BARTOLO PTE. B. Y CIRC. SAN BARTOLO SUR B. COL. SAN BARTOLO C.P. PUEBLA PUEBLA,"",72490,"",1,PLIMS000306WWWWWWW,UMF 7 SN BARTOLO,1,45,25,2110,1,22,222409,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883636
2.20212E+11,CALLE 5 DE FEBRERO ORIENTE NO. 206 COL. SAN FELIPE HUEYOTLIPAN C.P. 72030 PUEBLA PUEBLA,"",72030,"",1,PLIMS000335WWWWWWW,UMF 3 SAN FELIPE,2,12,25,2110,1,22,222410,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883642
2.20508E+11,CALLE JOVITO DE LA CALLEJA ESQ. CON CALLE FERROCARRIL S/N UNIDAD HABITACIONAL FRESNILLO C.P. 72887TEZIUTL�N PUEBLA,"",72887,"",1,PLIMS000451WWWWWWW,UMF 22 TEZIUTL�N,5,8,25,2110,1,22,222412,0,1,174,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883648
2.20605E+11,AV. INDEPENDENCIA PONIENTE ESQUINA 2 NORTE NO. 200 COL. CENTRO C.P. 75700 TEHUAC�N PUEBLA,"",75700,"",1,PLIMS000410WWWWWWW,UMF 30 TEHUAC�N,6,5,25,2110,1,22,222414,0,1,156,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883654
2.20701E+11,CUAUHT�MOC S/N CARRETERA TEHUACAN - TEOTITL�N AJALPAN C.P. 75985 AJALPAN PUEBLA,"",75985,"",1,PLIMS000026WWWWWWW,UMF 27 V. AJALPAN,7,1,25,2110,1,22,222416,0,1,10,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883659
2.21402E+11,BOULEVARD FORJADORES DE PUEBLA ESQ. CON CALLE VICENTE GUERRERO S/NO. COL.IGNACIO ROMERO VARGAS C.P. 72120 PUEBLA PUEBLA,"",72120,"",1,PLIMS000323WWWWWWW,UMF 14 PUEBLO NUEVO,14,2,25,2110,1,22,222417,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883665
2.21504E+11,INDEPENDENCIA Y VICTORIA NO. 1 C.P. 74587 ESCAPE DE LAGUNILLAS CHIETLA PUEBLA,"",74587,"",1,PLIMS000101WWWWWWW,UMF 32 LAGUNILLAS,15,4,25,2110,1,22,222418,0,15,51,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883671
2.21713E+11,ESTEBAN DE ANTU�ANO NO. 6 COL. LUZ OBRERA C.P. 72110 PUEBLA PUEBLA,"",72110,"",1,PLIMS000340WWWWWWW,UMF 4 CONSTANCIA,17,13,25,2110,1,22,222419,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883677
2.21901E+11,AV. DE LOS PINOS NO. 15 C.P. 73960 AIRE LIBRE TEZIUTL�N PUEBLA,"",73960,"",1,PLIMS000463WWWWWWW,UMF 25 AIRE LLIBRE,19,1,25,2110,1,22,222420,0,24,174,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883683
2.22101E+11,CAMPAMENTO NO. 1 C.F.E. C.P. 73905 CABECERA MINICIPAL DE MAZATEPEC TEZIUTL�N PUEBLA,"",73905,"",1,PLIMS000480WWWWWWW,UMF 56 MAZATEPEC,21,1,25,2110,1,22,222421,0,22,186,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883688
2.22801E+11,AV. �VILA CAMACHO NO. 1299 COL. GUADALUPE C.P. 73780 LIBRES PUEBLA,"",73780,"",1,PLIMS000166WWWWWWW,UMF 37 LOS LIBRES,28,1,25,2110,1,22,222422,0,1,94,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883694
2.23002E+11,AV. 1O. DE MAYO NO. 238 C.P. 73201 JUAN GALINDO PUEBLA,"",73210,"",1,PLIMS000154WWWWWWW,UMF 18 NUEVO NECAXA,30,2,25,2110,1,22,222423,0,1,91,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883700
2.23101E+11,ALDAMA Y ENCINO C.P. 73080 XICOTEPEC DE JU�REZ PUEBLA,"",73080,"",1,PLIMS000492WWWWWWW,UMF 17 XICOTEPEC,31,1,25,2110,1,22,222424,0,1,197,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883706
2.23201E+11,CORREGIDORA NO. 2 COL. CENTRO C.P. 73160 HUAUCHINANGO PUEBLA,"",73160,"",1,PLIMS000113WWWWWWW,UMF 19 HUAUCHINANGO,32,1,25,2110,1,22,222425,0,1,71,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883712
2.23401E+11,CALLE CANUTILLAS Y AV. CHAPULTEPEC S/N COL. EL FRESNO C.P. 73310 ZACATL�N PUEBLA,"",73310,"",1,PLIMS000504WWWWWWW,UMF 39 ZACATL�N,34,1,25,2110,1,22,222426,0,1,208,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883718
2.23501E+11,COM. R�O PAPALOTENO S/N COL. BARRIO ZOYATITLA C.P. 73640 TETELA DE OCAMPO PUEBLA,"",73640,"",1,PLIMS000434WWWWWWW,UMF 49 TETELA OCAMPO,35,1,25,2110,1,22,222427,0,1,172,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883724
2.24001E+11,MANUEL �VILA CAMACHO NO. 1102 C.P. 74200 ATLIXCO PUEBLA,"",74200,"",1,PLIMS000031WWWWWWW,UMF 34 ATLIXCO,40,1,25,2110,1,22,222428,0,1,19,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883731
2.24201E+11,23 PONIENTE S/N C.P. 75020 ORIENTAL PUEBLA,"",75020,"",1,PLIMS000171WWWWWWW,UMF 40 ORIENTAL,42,1,25,2110,1,22,222429,0,1,108,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883737
2.25201E+11,CALLE NICOL�S BRAVO NO. 1 COL. CENTRO C.P. 75500 PALMAR DE BRAVO PUEBLA,"",75500,"",1,PLIMS000183WWWWWWW,UMF 38 PALMAR BRAVO,52,1,25,2110,1,22,222430,0,1,110,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883743
2.25301E+11,CARLOS B. ZETINA Y AMADO NERVO C.P. 74160 HUEJOTZINGO PUEBLA,"",74160,"",1,PLIMS000125WWWWWWW,UMF 41 HUEJOTZINGO,53,1,25,2110,1,22,222431,0,1,74,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883749
2.25401E+11,CALLE GUILLERMO PRIETO S/N C.P. 72620 SAN MIGUEL XOXTLA PUEBLA,"",72620,"",1,PLIMS000376WWWWWWW,UMF 47 S. MIGUEL XOXTLA,54,1,25,2110,1,22,222432,0,1,136,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883754
2.25501E+11,2 NORTE S/N LIBRAMIENTO CARRETERA PUEBLA - TEHUAC�N BARRIO SAN JOS� C.P. 75200 TEPEACA PUEBLA,"",75200,"",1,PLIMS000422WWWWWWW,UMF 42 TEPEACA,55,1,25,2110,1,22,222433,0,1,164,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883760
2.25601E+11,2 NORTE Y 8 ORIENTE BARRIO DE GUADALUPE. CP. 75520 CD. SERD�N PUE.,"",75520,"",1,PLIMS000072WWWWWWW,UMF 43 CD. CERD�N,56,1,25,2110,1,22,222434,0,1,45,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883766
2.27201E+11,CALLE JOAQU�N OSORIO Y CALLEJ�N DE LAS PE�ITAS COL. BARRIO DE LA PALMA C.P. 74920 ACATL�N DE OSORIO PUEBLA,"",79920,"",1,PLIMS000014WWWWWWW,UMF 50 ACATL�N OSORIO,72,1,25,2110,1,22,222435,0,1,3,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883772
2.28801E+11,CALLE SINALOA NO. 26 COL. CENTRO C.P. 75680 TLACOTEPEC DE JU�REZ PUEBLA,"",75680,"",1,PLIMS000475WWWWWWW,UMF 44 TLACOTEPEC,88,1,25,2110,1,22,222436,0,1,177,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883778
2.21802E+11,AV. REVOLUCI�N NO. 5 C.P. 73900 TLATLAUQUITEPEC PUEBLA,"",73900,"",1,PLIMS000574WWWWWWW,UMF 46 TLATLAUQUITEPEC,18,2,25,2110,1,22,222438,0,1,186,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883783
2.33003E+11,Circuito Universidades 2da Etapa KM 1  No. S/N  Fraccionamiento La Pradera C.P 76269  El Marqués  Municipio de La Pradera  Estado de Querétaro de Arteaga,"",76269,Fraccionamiento La Pradera,2,QTIMS000285WWWWWWW,HGR 2 El Marqués,23,3,6,2151,0,23,230502,"",439,11,22,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.883789
2.30202E+11,NI�OS H�ROES Y CARRETERA A SAN JUAN DEL R�O COL. C.P. 76750 TEQUISQUIAPAN QUER�TARO,"",76750,"",1,QTIMS000203WWWWWWW,UMFH 4 TEQUISQUIAPAN,2,2,20,2110,1,23,232201,0,1,17,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883795
2.30103E+11,AV. 5 DE FEBRERO Y CALZADA ZARAGOZA COL. CENTRO C.P. 76000 QUER�TARO QUER�TARO,"",76000,"",1,QTIMS000116WWWWWWW,UMF 13 QUER�TARO,1,3,25,2110,1,23,232401,0,1,14,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883801
2.3013E+11,AV. GUADALUPE POSADA NO. 116 COL. ALCANFORES C.P. 76150 QUER�TARO QUER�TARO,"",76150,"",1,QTIMS000104WWWWWWW,UMF 10 S. GREGORIO,1,30,25,2110,1,23,232404,0,1,14,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883807
2.30501E+11,16 DE SEPTIEMBRE Y REVOLUCI�N COL. C.P. 76700 PEDRO ESCOBEDO QUER�TARO,"",76700,"",1,QTIMS000080WWWWWWW,UMF 5 P. ESCOBEDO,5,1,25,2110,1,23,232408,0,1,12,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883813
2.31202E+11,EZEQUIEL MONTES S/N COL. CENTRO C.P. 76500 CADEREYTA DE MONTES QUER�TARO,"",76500,"",1,QTIMS000022WWWWWWW,UMF 12 CADEREYTA,12,2,25,2110,1,23,232409,0,1,4,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883819
2.31203E+11,CALLE PRINCIPAL S/N COL. C.P. CADEREYTA QUER�TARO,"",76530,"",1,QTIMS000034WWWWWWW,UMF 66 MACONI,12,3,25,2110,1,23,232410,0,59,4,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883825
2.31701E+11,1O. DE MAYO S/N COL. MILPA DEL PANTE�N C.P. 76850 AMEALCO QUER�TARO,"",76850,"",1,QTIMS000010WWWWWWW,UMF 56 AMEALCO,17,1,25,2110,1,23,232411,0,1,1,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883831
2.31801E+11,CALLE ALDAMA NO. 211 ESQUINA FRANCISCO I. MADERO COL. C.P. 76950 HUIMILPAN QUER�TARO,"",76950,"",1,QTIMS000075WWWWWWW,UMF 59 HUIMILPAN,18,1,25,2110,1,23,232412,0,1,8,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883837
2.31901E+11,AQUILES SERD�N NO. 30 COL. C.P. 76270 COL�N QUER�TARO,"",76270,"",1,QTIMS000046WWWWWWW,UMF 57 COL�N,19,1,25,2110,1,23,232413,0,1,5,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883843
2.32001E+11,BARRIO DE CASA VIEJAS S/N COL. C.P. TOLIM�N QUER�TARO,"",76600,"",1,QTIMS000215WWWWWWW,UMF 64 TOLIMAN,20,1,25,2110,1,23,232414,0,1,18,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883848
2.32201E+11,AV. INSURGENTES NO. 63 COL. C.P. 76550 SAN JOAQU�N QUER�TARO,"",76550,"",1,QTIMS000174WWWWWWW,UMF 63 S. JOAQU�N,22,1,25,2110,1,23,232415,0,1,15,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883854
2.32601E+11,CALLE NI�OS H�ROES S/N COL. C.P. 76650 EZEQUIEL MONTES QUER�TARO,"",76650,"",1,QTIMS000063WWWWWWW,UMF 58 E. MONTES,26,1,25,2110,1,23,232416,0,1,7,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883880
2.32702E+11,HIDALGO NO. 27 COL. C.P. 76900 VILLA CORREGIDORA QUER�TARO,"",76900,"",1,QTIMS000051WWWWWWW,UMF 14 EL PUEBLITO,27,2,25,2110,1,23,232417,0,1,6,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883887
2.32801E+11,AV. GALEANA NO. 13 Y GUILLERMO PRIETO COL. C.P. 76220 QUER�TARO QUER�TARO,"",76220,"",1,QTIMS000150WWWWWWW,UMF 11 S. R. JA�REGUI,28,1,25,2110,1,23,232418,0,108,14,22,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883893
2.32706E+11,Carretera Estatal 411  No. km 0700  Colonia Santa Barbara 1ra Sección C.P 76906  Corregidora  Municipio de Santa Barbara  Estado de Querétaro de Arteaga,"",76906,Colonia Santa Barbara 1ra Sección,1,QTIMS000273WWWWWWW,UMF 17 Corregidora,23,6,25,2110,1,23,232421,"",104,6,22,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.883899
2.40403E+11,CALLE 61 NO. 476 ENTRE 66 Y 68 COL. CENTRO C.P. 77200 FELIPE CARRILLO PUERTO QUINTANA ROO,"",77200,"",1,QRIMS000026WWWWWWW,UMF 6 F. CARRILLO PUERTO,4,3,25,2110,1,24,242422,0,1,2,23,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883905
2.40724E+11,AV. COBA ESQUINA TUL�M COL. CENTRO C.P. 77500 BENITO JU�REZ QUINTANA ROO,"",77500,"",1,QRIMS000096WWWWWWW,UMF 15 CANC�N,7,24,25,2110,1,24,242426,0,1,5,23,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883962
2.40901E+11,CARLOS LAZO NO. 44 COL. CENTRO C.P. 77400 ISLA MUJERES QUINTANA ROO,"",77400,"",1,QRIMS000101WWWWWWW,UMF 4 ISLA MUJERES,9,1,25,2110,1,24,242427,0,1,5,23,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.883969
